id,title,link,content,date,category,sentiment_score,source_id,sentiment_label
5,Lộ diện thay đổi của Argentina tại bán kết World Cup 2026,https://vnexpress.net/lo-dien-thay-doi-cua-argentina-tai-ban-ket-world-cup-2026-5097718.html,,,General,0.65,1,Positive
31,'Hệ sinh thái cờ bạc' Fi88 - KingGroup hơn 30.000 thành viên bị triệt phá,https://vnexpress.net/he-sinh-thai-co-bac-fi88-kinggroup-hon-30-000-thanh-vien-bi-triet-pha-5097773.html,,,General,0.65,1,Positive
30,Sở Xây dựng Hà Nội: 'Nước dâng 30 cm và quá 30 phút mới gọi là ngập úng',https://vnexpress.net/so-xay-dung-ha-noi-nuoc-dang-30-cm-va-qua-30-phut-moi-goi-la-ngap-ung-5097729.html,,,General,0.65,1,Positive
23,Loạt dự án chống ngập Hà Nội tăng tốc về đích,https://vnexpress.net/loat-du-an-chong-ngap-ha-noi-tang-toc-ve-dich-5097497.html,,,General,0.65,1,Positive
24,Deschamps trách trọng tài sau khi thua bán kết World Cup 2026,https://vnexpress.net/deschamps-trach-trong-tai-sau-khi-thua-ban-ket-world-cup-2026-5097531.html,,,General,0.65,1,Positive
1,"'Một ly sữa ba bộ quản lý, xảy ra ngộ độc dáo dác tìm người chịu trách nhiệm'",https://vnexpress.net/mot-ly-sua-ba-bo-quan-ly-xay-ra-ngo-doc-dao-dac-tim-nguoi-chiu-trach-nhiem-5096967.html,,,General,0.0,1,Neutral
2,Khi chung cư hết hạn,https://vnexpress.net/khi-chung-cu-het-han-5097515.html,,,General,0.0,1,Neutral
3,Bellingham và bài hát buồn mang niềm hy vọng của đội tuyển Anh,https://vnexpress.net/bellingham-va-bai-hat-buon-mang-niem-hy-vong-cua-doi-tuyen-anh-5097581.html,,,General,0.0,1,Neutral
4,Bộ Giáo dục: Học sinh chuyên Tuyên Quang đăng ký xét tuyển 'không ảnh hưởng thí sinh khác',https://vnexpress.net/bo-giao-duc-hoc-sinh-chuyen-tuyen-quang-dang-ky-xet-tuyen-khong-anh-huong-thi-sinh-khac-5097756.html,,,General,0.0,1,Neutral
16,"Trận bom 57 năm trước bịt kín hang Đá Sập, vùi lấp hàng chục chiến sĩ",https://vnexpress.net/tran-bom-57-nam-truoc-bit-kin-hang-da-sap-vui-lap-hang-chuc-chien-si-5097481.html,,,General,0.0,1,Neutral
19,Cách đóng tiền bản quyền khi mở nhạc trong quán cà phê,https://vnexpress.net/cach-dong-tien-ban-quyen-khi-mo-nhac-trong-quan-ca-phe-5097469.html,,,General,0.0,1,Neutral
20,TS Vũ Thành Tự Anh: Cải cách không để phát sinh nút thắt mới,https://vnexpress.net/ts-vu-thanh-tu-anh-cai-cach-khong-de-phat-sinh-nut-that-moi-5090083.html,,,General,0.0,1,Neutral
36,"Khách đổ đến cù lao Thới Sơn ở miền Tây, xuồng ba lá quá tải",https://vnexpress.net/khach-do-den-cu-lao-thoi-son-o-mien-tay-xuong-ba-la-qua-tai-5097430.html,,,General,0.0,1,Neutral
15,Mbappe chơi tệ thế nào trước Tây Ban Nha?,https://vnexpress.net/mbappe-choi-te-the-nao-truoc-tay-ban-nha-5097574.html,,,General,-0.65,1,Negative
11,Cha mẹ khủng hoảng khi con 'rời tổ',https://vnexpress.net/cha-me-khung-hoang-khi-con-roi-to-5095686.html,,,General,-0.65,1,Negative
8,'Tây Ban Nha đã dạy Pháp một bài học bóng đá',https://vnexpress.net/tay-ban-nha-da-day-phap-mot-bai-hoc-bong-da-5097643.html,,,General,-0.65,1,Negative
14,Quả trầu bà được săn lùng nhờ 'trào lưu mukbang',https://vnexpress.net/qua-trau-ba-duoc-san-lung-nho-trao-luu-mukbang-5097334.html,,,General,-0.65,1,Negative
21,Vì sao Tây Ban Nha hưởng phạt đền dù bóng chạm tay Yamal?,https://vnexpress.net/vi-sao-tay-ban-nha-huong-phat-den-du-bong-cham-tay-yamal-5097522.html,,,General,-0.65,1,Negative
18,HLV Tây Ban Nha: 'Pháp thua đội mạnh nhất thế giới',https://vnexpress.net/hlv-tay-ban-nha-phap-thua-doi-manh-nhat-the-gioi-5097546.html,,,General,-0.65,1,Negative
40,Pha 'bẻ còi' gây tranh cãi ở trận Pháp thua Tây Ban Nha,https://vnexpress.net/pha-be-coi-gay-tranh-cai-o-tran-phap-thua-tay-ban-nha-5097635.html,,,General,-0.65,1,Negative
